,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
9853,TXN_9266499,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-16
3537,TXN_9268974,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-29
4156,TXN_9269683,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-26
2182,TXN_9270865,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-06
374,TXN_9271457,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27
6531,TXN_9271577,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-13
3756,TXN_9272043,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-04-20
131,TXN_9273729,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-12-19
9068,TXN_9275800,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-05-01
1488,TXN_9277146,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-07-11
9127,TXN_9277276,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-15
2005,TXN_9277534,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-04-25
3619,TXN_9278090,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-12-28
1411,TXN_9278992,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-12-15
1766,TXN_9279347,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-27
7088,TXN_9279935,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-06-02
8166,TXN_9281392,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-06
3636,TXN_9281586,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-20
3622,TXN_9281710,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-08-05
7843,TXN_9281939,Tea,3.0,1.5,4.5,Cash,In-store,2023-05-22
8490,TXN_9282265,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-20
4189,TXN_9284099,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-20
8210,TXN_9284622,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-05-15
6408,TXN_9285475,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-11-14
1422,TXN_9285663,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-11-18
7403,TXN_9285925,Cake,5.0,3.0,15.0,Cash,In-store,2023-06-20
7183,TXN_9286019,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-05-28
7130,TXN_9286960,Cookie,3.0,1.0,3.0,Cash,In-store,2023-12-26
1818,TXN_9287133,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-20
4157,TXN_9287350,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-28
5657,TXN_9287659,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-13
6322,TXN_9287780,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-09-02
5954,TXN_9288156,Coffee,3.0,2.0,6.0,Cash,In-store,2023-11-05
1288,TXN_9288207,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-05-16
9647,TXN_9288882,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-23
8258,TXN_9288999,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-01
8675,TXN_9289408,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-09-23
3381,TXN_9291130,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-11
7702,TXN_9292025,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-03-25
478,TXN_9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14
2106,TXN_9293417,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-07-14
9596,TXN_9293877,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-08-24
1169,TXN_9296807,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-20
1897,TXN_9298053,Juice,5.0,3.0,15.0,Cash,In-store,2023-06-29
7542,TXN_9298882,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-01-13
8663,TXN_9299563,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-27
6201,TXN_9300618,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-03-06
3963,TXN_9300970,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-06
2075,TXN_9301279,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-05-27
2209,TXN_9306229,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-08
8500,TXN_9306482,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-01-16
3853,TXN_9307650,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-02-22
2191,TXN_9309509,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-15
1073,TXN_9313535,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-06-04
6189,TXN_9314690,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-12-11
7264,TXN_9315004,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-21
2923,TXN_9315119,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-16
2995,TXN_9315755,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-09-26
1636,TXN_9316158,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-31
4170,TXN_9317529,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-07-10
5989,TXN_9319656,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-12-22
5563,TXN_9320167,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-12
8050,TXN_9320353,Salad,5.0,5.0,25.0,Cash,In-store,2023-01-10
7360,TXN_9321776,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-23
7584,TXN_9323014,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-08-15
5633,TXN_9323215,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-01-27
665,TXN_9323513,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-04
3359,TXN_9325384,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-24
8720,TXN_9326761,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-01-02
3546,TXN_9327493,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-27
9433,TXN_9327861,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-07-17
1064,TXN_9328595,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-10-24
8181,TXN_9329112,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-10-24
3926,TXN_9332035,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-11-02
1489,TXN_9333347,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-09-10
8012,TXN_9334593,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-04-23
9703,TXN_9335226,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-08
7581,TXN_9336674,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-18
147,TXN_9336980,Salad,4.0,5.0,20.0,Cash,In-store,2023-06-06
6300,TXN_9337894,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-12-30
4920,TXN_9338442,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-29
7927,TXN_9339037,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-07-21
121,TXN_9339456,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-03-29
528,TXN_9340653,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-10-19
6083,TXN_9340973,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-03-07
3331,TXN_9341159,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-29
9619,TXN_9342366,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-02-18
9416,TXN_9344399,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-04
7008,TXN_9345439,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-07
656,TXN_9347203,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-15
5576,TXN_9348280,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-03-28
5269,TXN_9348801,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-29
2934,TXN_9349052,Juice,4.0,3.0,12.0,Cash,In-store,2023-10-31
7759,TXN_9349471,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-10-31
9119,TXN_9349657,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-14
7671,TXN_9349736,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-03-18
605,TXN_9349962,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-03-18
3638,TXN_9350427,Juice,5.0,3.0,15.0,Cash,In-store,2023-01-24
228,TXN_9350833,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-01-17
3134,TXN_9352671,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-02-10
7034,TXN_9352814,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-09-10
8058,TXN_9354349,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-12
1402,TXN_9354616,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-01-27
661,TXN_9356512,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-06-06
9938,TXN_9357808,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-05-20
3338,TXN_9358399,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-06-16
1098,TXN_9358958,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-08
5902,TXN_9360886,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-07-25
3632,TXN_9362728,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-26
6681,TXN_9362958,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-19
6055,TXN_9362993,Coffee,3.0,2.0,6.0,Cash,In-store,2023-10-22
8484,TXN_9363711,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-23
4982,TXN_9363990,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-01-17
8843,TXN_9364172,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-18
5133,TXN_9365447,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-12-10
2918,TXN_9365558,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-12
6672,TXN_9365766,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-13
3274,TXN_9367729,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-10-10
5941,TXN_9368550,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-26
1209,TXN_9370294,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-23
1896,TXN_9370304,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-01
7605,TXN_9370771,Juice,5.0,3.0,15.0,Cash,In-store,2023-08-21
2207,TXN_9372046,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-04-10
1836,TXN_9373436,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-06
7045,TXN_9374286,Coffee,5.0,2.0,10.0,Cash,In-store,2023-08-07
8136,TXN_9375445,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-22
6377,TXN_9375649,Cookie,4.0,1.0,4.0,Cash,In-store,2023-03-06
8088,TXN_9376428,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-10-30
3495,TXN_9378562,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-06
3071,TXN_9382156,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-06-02
5556,TXN_9382596,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-11-18
5635,TXN_9384397,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-10-31
7398,TXN_9386165,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-06-01
6463,TXN_9388222,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21
8189,TXN_9389300,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-01-14
4541,TXN_9389434,Cake,5.0,3.0,15.0,Cash,In-store,2023-06-16
8277,TXN_9389963,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-28
5518,TXN_9390188,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-06-20
1477,TXN_9390740,Cake,2.0,3.0,6.0,Cash,In-store,2023-12-06
5486,TXN_9391494,Coffee,1.0,2.0,2.0,Cash,In-store,2023-12-17
874,TXN_9392028,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-01-13
4421,TXN_9393467,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-09-25
4340,TXN_9395087,Tea,1.0,1.5,1.5,Cash,In-store,2023-06-12
7316,TXN_9395223,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-29
8385,TXN_9395554,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-31
9605,TXN_9397870,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-05-23
5734,TXN_9399452,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-12-03
24,TXN_9400181,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-03
9915,TXN_9400245,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-24
265,TXN_9401522,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-16
884,TXN_9402247,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-16
2208,TXN_9402270,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-02-09
6049,TXN_9403115,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-04-17
7003,TXN_9403754,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-19
3819,TXN_9405019,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-19
9618,TXN_9406938,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-10-09
4351,TXN_9407000,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-10-03
9952,TXN_9407169,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-01-28
7929,TXN_9407636,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-10-01
1216,TXN_9408993,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-08-19
6579,TXN_9409405,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-02-11
756,TXN_9409728,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-03-06
604,TXN_9410981,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-07
7729,TXN_9411395,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-05-12
4033,TXN_9415451,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-04
6442,TXN_9417252,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-17
6296,TXN_9417344,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-11-09
8105,TXN_9417438,Salad,1.0,5.0,5.0,Cash,In-store,2023-01-05
369,TXN_9421441,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-20
3082,TXN_9421618,Cake,3.0,3.0,9.0,Cash,In-store,2023-02-21
2592,TXN_9423451,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-10-22
7882,TXN_9425096,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-06-12
1759,TXN_9425610,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-01-08
1553,TXN_9425645,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-03-19
4709,TXN_9428611,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-13
2989,TXN_9429128,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-12-19
7632,TXN_9430262,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-03-16
8922,TXN_9431971,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-17
5147,TXN_9432007,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-07-17
8752,TXN_9432268,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-01-25
2887,TXN_9432588,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-07-26
8453,TXN_9432758,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02
6707,TXN_9433035,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-03-26
1461,TXN_9433769,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-08-13
3220,TXN_9433806,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-08-13
9257,TXN_9436284,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-03-28
6266,TXN_9436342,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-26
13,TXN_9437049,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-06-01
9043,TXN_9438576,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-05-05
8980,TXN_9443285,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-05-27
1206,TXN_9444461,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-05-28
8609,TXN_9444736,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-23
5641,TXN_9447946,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-21
5514,TXN_9448209,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-10-21
2630,TXN_9449037,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-04-30
3793,TXN_9450903,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-07
558,TXN_9452225,Tea,1.0,1.5,1.5,Cash,In-store,2023-02-26
4096,TXN_9452261,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-29
8662,TXN_9452972,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-02-10
1681,TXN_9454212,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-19
7841,TXN_9454387,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-01-02
9021,TXN_9455679,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-05-18
4735,TXN_9455737,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-05-18
7481,TXN_9455977,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-03-10
7468,TXN_9456357,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-02-21
3767,TXN_9456575,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-10
9933,TXN_9460419,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-10
3348,TXN_9461396,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-05-23
7610,TXN_9461980,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-14
5988,TXN_9464398,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-09-25
7786,TXN_9464961,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-11-23
1687,TXN_9465300,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-09-01
4877,TXN_9468033,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-12-13
4655,TXN_9469529,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-08-09
1318,TXN_9469533,Cookie,4.0,1.0,4.0,Cash,In-store,2023-05-22
2618,TXN_9469735,Cake,1.0,3.0,3.0,Cash,In-store,2023-12-31
3993,TXN_9470260,Coffee,5.0,2.0,10.0,Cash,In-store,2023-10-07
2930,TXN_9470590,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-11
573,TXN_9470612,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-30
2737,TXN_9470768,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-09-27
342,TXN_9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30
1956,TXN_9474082,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-22
7445,TXN_9475783,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-11
5085,TXN_9477344,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-09-30
5667,TXN_9477892,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-21
7780,TXN_9478033,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-08
5557,TXN_9480564,Cookie,4.0,1.0,4.0,Cash,In-store,2023-06-12
4786,TXN_9480851,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-21
7333,TXN_9482559,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-08-04
5011,TXN_9484436,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-01-20
2537,TXN_9485101,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-11-01
7591,TXN_9486849,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-03-17
4601,TXN_9487214,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-03-25
6911,TXN_9487384,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-27
88,TXN_9487821,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-05-24
2166,TXN_9489176,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-01-10
3677,TXN_9489442,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-02-06
3613,TXN_9489495,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-05-20
1802,TXN_9490163,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-23
6087,TXN_9490465,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-05-06
2174,TXN_9491244,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-19
1663,TXN_9491912,Tea,4.0,1.5,6.0,Cash,In-store,2023-04-19
7829,TXN_9493077,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-10
7769,TXN_9495855,Juice,2.0,3.0,6.0,Cash,In-store,2023-04-18
3008,TXN_9495930,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-10-23
6489,TXN_9496018,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-01-05
9948,TXN_9496697,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-27
6334,TXN_9496791,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19
1215,TXN_9497634,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-07-20
846,TXN_9498325,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-04
47,TXN_9499313,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-02
2381,TXN_9500986,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-10
5500,TXN_9502077,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-12-21
7627,TXN_9502424,Juice,4.0,3.0,12.0,Cash,In-store,2023-09-06
9897,TXN_9503145,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-21
1447,TXN_9503369,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-09-21
7332,TXN_9505924,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-03-17
9805,TXN_9506076,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-01-17
2477,TXN_9506372,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-06
9249,TXN_9506595,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-10
2332,TXN_9507002,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-05-08
4859,TXN_9507397,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-10-26
3956,TXN_9507568,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-10-12
1871,TXN_9508880,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-10-26
9160,TXN_9510130,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-03-06
4101,TXN_9511794,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-10
4708,TXN_9512112,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-05-25
4726,TXN_9513509,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-27
5039,TXN_9514452,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-29
6104,TXN_9514836,Coffee,3.0,2.0,6.0,Cash,In-store,2023-03-29
6152,TXN_9514996,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-25
100,TXN_9517146,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-10-30
3519,TXN_9517380,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-10-29
7336,TXN_9517548,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-01-25
8950,TXN_9518691,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-30
9474,TXN_9520855,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-01-11
2572,TXN_9522045,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-05-30
5856,TXN_9522690,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-07-23
1619,TXN_9522899,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-23
5614,TXN_9523335,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-01-29
3924,TXN_9523369,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-25
7301,TXN_9525078,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-23
1361,TXN_9526867,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-10-21
7180,TXN_9529846,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-23
1695,TXN_9530003,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-24
6755,TXN_9531201,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-05-28
4931,TXN_9531434,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-10-09
9169,TXN_9531812,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-04
2763,TXN_9533792,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-09-01
1530,TXN_9534685,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-04-27
9667,TXN_9535721,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-03
899,TXN_9536472,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-12
6192,TXN_9537106,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-11
1536,TXN_9538738,Coffee,4.0,2.0,8.0,Cash,In-store,2023-09-25
6472,TXN_9540340,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-15
2576,TXN_9540864,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-08-07
9546,TXN_9541057,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-24
5070,TXN_9544977,Cookie,4.0,1.0,4.0,Cash,In-store,2023-07-04
3067,TXN_9546556,Cake,5.0,3.0,15.0,Cash,In-store,2023-08-18
3782,TXN_9546951,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-14
107,TXN_9547091,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-10-08
5758,TXN_9547654,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-19
9542,TXN_9548077,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-05
7469,TXN_9549021,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-11-25
6251,TXN_9549208,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-30
4141,TXN_9549381,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-23
